filename,Diameter,Pitch,RPM min,RPM max,Blades,Extension,RPM,Power,Thrust
PER3_7x6E.dat,7.0,6.0,1000,27000,2,E,19000,502.616,18.525
PER3_7x6E.dat,7.0,6.0,1000,27000,2,E,22000,784.46,24.986
PER3_7x6E.dat,7.0,6.0,1000,27000,2,E,25000,1166.198,32.48
PER3_7x6E.dat,7.0,6.0,1000,27000,2,E,27000,1506.468,38.055
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,10000,84.065,5.204
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,13000,182.846,8.819
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,16000,339.617,13.4
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,19000,569.217,18.96
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,22000,887.988,25.517
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,25000,1321.871,33.082
PER3_7x7E.dat,7.0,7.0,1000,27000,2,E,27000,1710.378,38.679
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,10000,96.184,5.121
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,13000,209.58,8.67
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,16000,389.819,13.16
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,19000,654.154,18.598
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,22000,1021.751,24.993
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,25000,1524.923,32.348
PER3_7x9E.dat,7.0,9.0,1000,26000,2,E,26000,1735.477,35.009
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,10000,126.441,5.131
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,13000,276.403,8.683
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,16000,515.352,13.17
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,19000,866.469,18.596
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,22000,1355.713,24.967
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,25000,2025.567,32.279
PER3_7x11E.dat,7.0,11.0,1000,26000,2,E,26000,2303.731,34.921
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,10000,170.896,5.081
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,13000,374.749,8.596
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,16000,700.445,13.035
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,19000,1180.164,18.399
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,22000,1850.222,24.696
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,25000,2767.401,31.917
PER3_7x15E.dat,7.0,15.0,1000,27000,2,E,27000,3572.579,37.229
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,10000,84.689,6.551
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,13000,184.599,11.175
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,16000,344.924,17.131
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,19000,583.879,24.525
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,22000,924.408,33.511
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,25000,1413.045,44.316
PER3_8x4E.dat,8.0,4.0,1000,26000,2,E,26000,1638.265,48.368
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,10000,126.462,8.249
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,13000,275.987,14.032
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,16000,515.199,21.425
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,19000,869.427,30.507
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,22000,1371.626,41.375
PER3_8x6E.dat,8.0,6.0,1000,25000,2,E,25000,2139.223,54.105
PER3_8x8E.dat,8.0,8.0,1000,24000,2,E,10000,159.893,8.84
PER3_8x8E.dat,8.0,8.0,1000,24000,2,E,13000,348.938,14.991
PER3_8x8E.dat,8.0,8.0,1000,24000,2,E,16000,650.535,22.796
PER3_8x8E.dat,8.0,8.0,1000,24000,2,E,19000,1095.172,32.289
PER3_8x8E.dat,8.0,8.0,1000,24000,2,E,22000,1729.169,43.494
PER3_8x10E.dat,8.0,10.0,1000,25000,2,E,10000,199.836,9.122
PER3_8x10E.dat,8.0,10.0,1000,25000,2,E,13000,436.891,15.439
PER3_8x10E.dat,8.0,10.0,1000,25000,2,E,16000,815.399,23.42
PER3_8x10E.dat,8.0,10.0,1000,25000,2,E,19000,1373.777,33.075
PER3_8x10E.dat,8.0,10.0,1000,25000,2,E,22000,2174.881,44.401
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,10000,145.571,10.32
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,13000,318.886,17.649
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,16000,599.674,27.156
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,19000,1024.022,39.077
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,22000,1656.405,53.781
PER3_9x45E.dat,9.0,4.5,1000,25000,2,E,25000,2830.338,71.582
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,10000,194.962,12.281
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,13000,427.503,20.957
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,16000,803.295,32.142
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,19000,1368.379,46.038
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,22000,2243.923,62.902
PER3_9x6E.dat,9.0,6.0,1000,25000,2,E,25000,3931.72,82.549
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,10000,237.776,13.413
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,13000,520.792,22.82
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,16000,975.922,34.853
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,19000,1657.147,49.631
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,22000,2741.511,67.223
PER3_9x75E.dat,9.0,7.5,1000,23000,2,E,23000,3284.021,73.689
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,10000,375.227,19.276
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,13000,823.39,32.836
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,16000,1545.539,50.232
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,19000,2625.999,71.692
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,22000,4299.657,97.426
PER3_9x8E-3.dat,9.0,8.0,1000,23000,3,E,23000,5117.138,106.938
PER3_9x9E.dat,9.0,9.0,1000,22000,2,E,10000,275.238,13.827
PER3_9x9E.dat,9.0,9.0,1000,22000,2,E,13000,602.767,23.464
PER3_9x9E.dat,9.0,9.0,1000,22000,2,E,16000,1128.472,35.715
PER3_9x9E.dat,9.0,9.0,1000,22000,2,E,19000,1916.424,50.633
PER3_10x5E.dat,10.0,5.0,1000,21000,2,E,10000,216.588,14.499
PER3_10x5E.dat,10.0,5.0,1000,21000,2,E,13000,476.686,24.872
PER3_10x5E.dat,10.0,5.0,1000,21000,2,E,16000,902.589,38.435
PER3_10x5E.dat,10.0,5.0,1000,21000,2,E,19000,1563.034,55.654
PER3_10x5E.dat,10.0,5.0,1000,21000,2,E,21000,2273.17,69.495
PER3_10x6E.dat,10.0,6.0,1000,21000,2,E,10000,259.519,16.138
PER3_10x6E.dat,10.0,6.0,1000,21000,2,E,13000,571.347,27.632
PER3_10x6E.dat,10.0,6.0,1000,21000,2,E,16000,1080.604,42.584
PER3_10x6E.dat,10.0,6.0,1000,21000,2,E,19000,1878.583,61.397
PER3_10x6E.dat,10.0,6.0,1000,21000,2,E,21000,2776.065,76.298
PER3_10x7E.dat,10.0,7.0,1000,21000,2,E,10000,298.881,17.356
PER3_10x7E.dat,10.0,7.0,1000,21000,2,E,13000,657.282,29.648
PER3_10x7E.dat,10.0,7.0,1000,21000,2,E,16000,1239.928,45.531
PER3_10x7E.dat,10.0,7.0,1000,21000,2,E,19000,2162.687,65.288
PER3_10x7E.dat,10.0,7.0,1000,21000,2,E,21000,3221.089,80.685
PER3_10x8E.dat,10.0,8.0,1000,21000,2,E,10000,334.622,18.148
PER3_10x8E.dat,10.0,8.0,1000,21000,2,E,13000,734.98,30.923
PER3_10x8E.dat,10.0,8.0,1000,21000,2,E,16000,1383.246,47.317
PER3_10x8E.dat,10.0,8.0,1000,21000,2,E,19000,2419.23,67.492
PER3_10x8E.dat,10.0,8.0,1000,21000,2,E,21000,3608.596,83.005
PER3_10x10E.dat,10.0,10.0,1000,19000,2,E,10000,402.92,18.848
PER3_10x10E.dat,10.0,10.0,1000,19000,2,E,13000,884.871,31.993
PER3_10x10E.dat,10.0,10.0,1000,19000,2,E,16000,1664.053,48.706
PER3_10x10E.dat,10.0,10.0,1000,19000,2,E,19000,2923.151,69.006
